,Value
33548,42.0
33549,41.0
33550,43.0
33551,47.0
33552,43.0
33553,47.0
33554,53.0
33555,77.0
33556,86.0
33557,85.0
33558,83.0
33559,92.0
33560,97.0
33561,104.0
33562,102.0
33563,101.0
33564,108.0
33565,94.0
33566,35.0
33567,7.0
33568,7.0
33569,6.0
33570,5.0
33571,4.0
33572,3.0
33573,2.0
33574,3.0
33575,9.0
33576,7.0
33577,2.0
33578,0.0
33579,2.0
33580,6.0
33581,5.0
33582,6.0
33583,9.0
33584,7.0
33585,4.0
33586,4.0
33587,8.0
33588,7.0
33589,6.0
33590,6.0
33591,12.0
33592,15.0
33593,14.0
33594,16.0
33595,17.0
33596,17.0
33597,19.0
33598,17.0
33599,7.0
33600,8.0
33601,16.0
33602,18.0
33603,16.0
33604,19.0
33605,29.0
33606,29.0
33607,36.0
33608,23.0
33609,26.0
33610,34.0
33611,48.0
33612,59.0
33613,60.0
33614,59.0
33615,64.0
33616,57.0
33617,64.0
33618,61.0
33619,63.0
33620,70.0
33621,75.0
33622,81.0
33623,86.0
33624,91.0
33625,121.0
33626,127.0
33627,125.0
33628,122.0
33629,119.0
33630,102.0
33631,102.0
33632,89.0
33633,77.0
33634,86.0
33635,93.0
33636,120.0
33637,108.0
33638,116.0
33639,113.0
33640,113.0
33641,123.0
33642,138.0
33643,157.0
33644,167.0
33645,170.0
33646,164.0
33647,159.0
33648,153.0
33649,187.0
33650,191.0
33651,184.0
33652,188.0
33653,165.0
33654,132.0
33655,131.0
33656,119.0
33657,123.0
33658,139.0
33659,161.0
33660,177.0
33661,209.0
33662,274.0
33663,230.0
33664,258.0
33665,272.0
33666,275.0
33667,293.0
33668,278.0
33669,289.0
33670,266.0
33671,280.0
33672,260.0
33673,249.0
33674,241.0
33675,240.0
33676,237.0
33677,232.0
33678,220.0
33679,212.0
33680,220.0
33681,254.0
33682,262.0
33683,270.0
33684,296.0
33685,316.0
33686,277.0
33687,240.0
33688,241.0
33689,230.0
33690,216.0
33691,216.0
33692,237.0
33693,255.0
33694,259.0
33695,248.0
33696,227.0
33697,210.0
33698,190.0
33699,166.0
33700,164.0
33701,149.0
33702,134.0
33703,140.0
33704,150.0
33705,207.0
33706,197.0
33707,136.0
33708,187.0
33709,191.0
33710,203.0
33711,209.0
33712,203.0
33713,207.0
33714,213.0
33715,148.0
33716,124.0
33717,127.0
33718,124.0
33719,116.0
33720,120.0
33721,100.0
33722,90.0
33723,71.0
33724,70.0
33725,57.0
33726,52.0
33727,51.0
33728,50.0
33729,48.0
33730,57.0
33731,49.0
33732,44.0
33733,37.0
33734,50.0
33735,48.0
33736,42.0
33737,51.0
33738,71.0
33739,63.0
33740,64.0
33741,81.0
33742,100.0
33743,105.0
33744,88.0
33745,100.0
33746,89.0
33747,80.0
33748,75.0
33749,73.0
33750,79.0
33751,82.0
33752,72.0
33753,43.0
33754,10.0
33755,9.0
33756,7.0
33757,7.0
33758,6.0
33759,6.0
33760,4.0
33761,5.0
33762,13.0
33763,14.0
33764,12.0
33765,13.0
33766,11.0
33767,8.0
33768,12.0
33769,22.0
33770,24.0
33771,20.0
33772,27.0
33773,18.0
33774,18.0
33775,26.0
33776,27.0
33777,22.0
33778,18.0
33779,27.0
33780,36.0
33781,31.0
33782,36.0
33783,43.0
33784,57.0
33785,72.0
33786,64.0
33787,82.0
33788,86.0
33789,102.0
33790,105.0
33791,113.0
33792,112.0
33793,110.0
33794,138.0
33795,167.0
33796,170.0
33797,161.0
33798,168.0
33799,164.0
33800,159.0
33801,169.0
33802,186.0
33803,193.0
33804,194.0
33805,188.0
33806,189.0
33807,198.0
33808,199.0
33809,206.0
33810,212.0
33811,213.0
33812,222.0
33813,229.0
33814,240.0
33815,244.0
33816,245.0
33817,241.0
33818,232.0
33819,158.0
33820,131.0
33821,124.0
33822,126.0
33823,122.0
33824,133.0
33825,132.0
33826,203.0
33827,195.0
33828,174.0
33829,184.0
33830,185.0
33831,145.0
33832,46.0
33833,57.0
33834,186.0
33835,113.0
33836,18.0
33837,11.0
33838,15.0
33839,20.0
33840,19.0
33841,32.0
33842,39.0
33843,38.0
33844,56.0
33845,151.0
33846,154.0
33847,154.0
33848,139.0
33849,132.0
33850,107.0
33851,118.0
33852,114.0
33853,90.0
33854,65.0
33855,59.0
33856,55.0
33857,60.0
33858,61.0
33859,76.0
33860,70.0
33861,65.0
33862,75.0
33863,73.0
33864,78.0
33865,82.0
33866,83.0
33867,74.0
33868,62.0
33869,53.0
33870,51.0
33871,46.0
33872,50.0
33873,52.0
33874,61.0
33875,69.0
33876,81.0
33877,80.0
33878,71.0
33879,84.0
33880,90.0
33881,101.0
33882,113.0
33883,75.0
33884,84.0
33885,53.0
33886,42.0
33887,43.0
33888,46.0
33889,45.0
33890,47.0
33891,48.0
33892,58.0
33893,60.0
33894,61.0
33895,60.0
33896,63.0
33897,74.0
33898,80.0
33899,97.0
33900,99.0
33901,115.0
33902,117.0
33903,132.0
33904,136.0
33905,141.0
33906,156.0
33907,167.0
33908,174.0
33909,190.0
33910,190.0
33911,191.0
33912,169.0
33913,170.0
33914,131.0
33915,132.0
33916,92.0
33917,20.0
33918,16.0
33919,12.0
33920,17.0
33921,11.0
33922,8.0
33923,7.0
33924,7.0
33925,9.0
33926,8.0
33927,10.0
33928,9.0
33929,8.0
33930,17.0
33931,15.0
33932,16.0
33933,17.0
33934,5.0
33935,13.0
33936,11.0
33937,12.0
33938,18.0
33939,5.0
33940,9.0
33941,13.0
33942,13.0
33943,16.0
33944,24.0
33945,31.0
33946,46.0
33947,26.0
33948,36.0
33949,46.0
33950,41.0
33951,49.0
33952,55.0
33953,67.0
33954,83.0
33955,108.0
33956,124.0
33957,170.0
33958,197.0
33959,183.0
33960,157.0
33961,134.0
33962,110.0
33963,90.0
33964,85.0
33965,79.0
33966,78.0
33967,101.0
33968,75.0
33969,78.0
33970,81.0
33971,83.0
33972,91.0
33973,81.0
33974,76.0
33975,83.0
33976,92.0
33977,101.0
33978,112.0
33979,142.0
33980,157.0
33981,209.0
33982,185.0
33983,215.0
33984,219.0
33985,213.0
33986,194.0
33987,173.0
33988,79.0
33989,75.0
33990,66.0
33991,59.0
33992,65.0
33993,71.0
33994,79.0
33995,78.0
33996,78.0
33997,81.0
33998,87.0
33999,94.0
34000,110.0
34001,114.0
34002,123.0
34003,138.0
34004,142.0
34005,145.0
34006,161.0
34007,185.0
34008,180.0
34009,183.0
34010,170.0
34011,173.0
34012,172.0
34013,175.0
34014,164.0
34015,171.0
34016,177.0
34017,178.0
34018,182.0
34019,211.0
34020,225.0
34021,233.0
34022,224.0
34023,216.0
34024,227.0
34025,222.0
34026,228.0
34027,241.0
34028,204.0
34029,171.0
34030,164.0
34031,191.0
34032,214.0
34033,224.0
34034,217.0
34035,203.0
34036,195.0
34037,190.0
34038,128.0
34039,58.0
34040,38.0
34041,32.0
34042,33.0
34043,55.0
34044,38.0
34045,33.0
34046,23.0
34047,27.0
34048,66.0
34049,198.0
34050,229.0
34051,195.0
34052,120.0
34053,110.0
34054,102.0
34055,104.0
34056,96.0
34057,72.0
34058,62.0
34059,57.0
34060,54.0
34061,44.0
34062,50.0
34063,47.0
34064,51.0
34065,56.0
34066,65.0
34067,73.0
34068,73.0
34069,73.0
34070,80.0
34071,81.0
34072,48.0
34073,35.0
34074,29.0
34075,24.0
34076,15.0
34077,10.0
34078,16.0
34079,10.0
34080,15.0
34081,11.0
34082,8.0
34083,11.0
34084,12.0
34085,10.0
34086,8.0
34087,7.0
34088,12.0
34089,12.0
34090,13.0
34091,10.0
34092,11.0
34093,15.0
34094,13.0
34095,16.0
34096,9.0
34097,12.0
34098,17.0
34099,14.0
34100,9.0
34101,5.0
34102,4.0
34103,7.0
34104,6.0
34105,8.0
34106,5.0
34107,5.0
34108,6.0
34109,11.0
34110,7.0
34111,7.0
34112,7.0
34113,6.0
34114,5.0
34115,9.0
34116,12.0
34117,9.0
34118,7.0
34119,8.0
34120,8.0
34121,9.0
34122,10.0
34123,14.0
34124,13.0
34125,11.0
34126,10.0
34127,9.0
34128,10.0
34129,10.0
34130,11.0
34131,7.0
34132,7.0
34133,10.0
34134,10.0
34135,12.0
34136,16.0
34137,35.0
34138,46.0
34139,33.0
34140,29.0
34141,35.0
34142,14.0
34143,9.0
34144,9.0
34145,6.0
34146,4.0
34147,4.0
34148,6.0
34149,7.0
34150,8.0
34151,16.0
34152,13.0
34153,15.0
34154,23.0
34155,17.0
34156,13.0
34157,14.0
34158,20.0
34159,30.0
34160,45.0
34161,49.0
34162,58.0
34163,83.0
34164,82.0
34165,73.0
34166,84.0
34167,90.0
34168,96.0
34169,115.0
34170,146.0
34171,173.0
34172,173.0
34173,173.0
34174,200.0
34175,226.0
34176,222.0
34177,207.0
34178,185.0
34179,126.0
34180,120.0
34181,101.0
34182,91.0
34183,96.0
34184,83.0
34185,92.0
34186,96.0
34187,95.0
34188,105.0
34189,107.0
34190,111.0
34191,136.0
34192,185.0
34193,232.0
34194,281.0
34195,278.0
34196,300.0
34197,289.0
34198,378.0
34199,317.0
34200,340.0
34201,332.0
34202,311.0
34203,340.0
34204,349.0
34205,347.0
34206,286.0
34207,354.0
34208,361.0
34209,334.0
34210,307.0
34211,173.0
34212,134.0
34213,224.0
34214,224.0
34215,169.0
34216,184.0
34217,240.0
34218,284.0
34219,262.0
34220,276.0
34221,287.0
34222,330.0
34223,322.0
34224,325.0
34225,324.0
34226,311.0
34227,294.0
34228,257.0
34229,233.0
34230,84.0
34231,35.0
34232,13.0
34233,14.0
34234,12.0
34235,10.0
34236,11.0
34237,11.0
34238,13.0
34239,8.0
34240,6.0
34241,9.0
34242,16.0
34243,25.0
34244,17.0
34245,24.0
34246,24.0
34247,25.0
34248,37.0
34249,36.0
34250,43.0
34251,67.0
34252,55.0
34253,60.0
34254,65.0
34255,55.0
34256,55.0
34257,54.0
34258,40.0
34259,63.0
34260,68.0
34261,76.0
34262,85.0
34263,101.0
34264,110.0
34265,116.0
34266,121.0
34267,101.0
34268,99.0
34269,110.0
34270,109.0
34271,125.0
34272,134.0
34273,81.0
34274,69.0
34275,91.0
34276,86.0
34277,70.0
34278,56.0
34279,67.0
34280,58.0
34281,78.0
34282,142.0
34283,171.0
34284,150.0
34285,112.0
34286,91.0
34287,106.0
34288,105.0
34289,94.0
34290,86.0
34291,116.0
34292,139.0
34293,86.0
34294,66.0
34295,76.0
34296,76.0
34297,86.0
34298,88.0
34299,83.0
34300,85.0
34301,118.0
34302,129.0
34303,128.0
34304,131.0
34305,151.0
34306,161.0
34307,185.0
34308,208.0
34309,132.0
34310,112.0
34311,69.0
34312,13.0
34313,9.0
34314,5.0
34315,7.0
34316,9.0
34317,8.0
34318,7.0
34319,9.0
34320,7.0
34321,9.0
34322,9.0
34323,10.0
34324,6.0
34325,3.0
34326,8.0
34327,9.0
34328,9.0
34329,10.0
34330,9.0
34331,7.0
34332,15.0
34333,10.0
34334,9.0
34335,8.0
34336,11.0
34337,19.0
34338,71.0
34339,83.0
34340,113.0
34341,115.0
34342,121.0
34343,133.0
34344,141.0
34345,136.0
34346,101.0
34347,58.0
34348,59.0
34349,78.0
34350,43.0
34351,39.0
34352,32.0
34353,34.0
34354,40.0
34355,44.0
34356,49.0
34357,58.0
34358,62.0
34359,82.0
34360,114.0
34361,171.0
34362,169.0
34363,196.0
34364,221.0
34365,221.0
34366,197.0
34367,164.0
34368,188.0
34369,206.0
34370,198.0
34371,163.0
34372,102.0
34373,79.0
34374,78.0
34375,66.0
34376,76.0
34377,82.0
34378,93.0
34379,178.0
34380,198.0
34381,230.0
34382,265.0
34383,293.0
34384,358.0
34385,386.0
34386,407.0
34387,467.0
34388,511.0
34389,518.0
34390,533.0
34391,543.0
34392,524.0
34393,505.0
34394,494.0
34395,474.0
34396,392.0
34397,326.0
34398,367.0
34399,349.0
34400,266.0
34401,231.0
34402,212.0
34403,184.0
34404,165.0
34405,142.0
34406,117.0
34407,118.0
34408,92.0
34409,139.0
34410,233.0
34411,269.0
34412,266.0
34413,231.0
34414,229.0
34415,231.0
34416,94.0
34417,73.0
34418,72.0
34419,77.0
34420,78.0
34421,64.0
34422,69.0
34423,60.0
34424,30.0
34425,15.0
34426,12.0
34427,11.0
34428,9.0
34429,9.0
34430,5.0
34431,4.0
34432,3.0
34433,5.0
34434,6.0
34435,14.0
34436,17.0
34437,28.0
34438,27.0
34439,32.0
34440,33.0
34441,33.0
34442,44.0
34443,33.0
34444,30.0
34445,54.0
34446,84.0
34447,91.0
34448,89.0
34449,102.0
34450,86.0
34451,82.0
34452,88.0
34453,110.0
34454,139.0
34455,119.0
34456,108.0
34457,110.0
34458,133.0
34459,185.0
34460,191.0
34461,177.0
34462,177.0
34463,168.0
34464,178.0
34465,171.0
34466,173.0
34467,132.0
34468,118.0
34469,102.0
34470,80.0
34471,82.0
34472,90.0
34473,139.0
34474,164.0
34475,132.0
34476,133.0
34477,104.0
34478,95.0
34479,158.0
34480,188.0
34481,168.0
34482,169.0
34483,178.0
34484,171.0
34485,157.0
34486,185.0
34487,203.0
34488,208.0
34489,212.0
34490,218.0
34491,216.0
34492,220.0
34493,214.0
34494,202.0
34495,195.0
34496,196.0
34497,145.0
34498,19.0
34499,9.0
34500,7.0
34501,9.0
34502,9.0
34503,9.0
34504,5.0
34505,4.0
34506,12.0
34507,16.0
34508,9.0
34509,8.0
34510,7.0
34511,5.0
34512,4.0
34513,6.0
34514,10.0
34515,7.0
34516,6.0
34517,13.0
34518,9.0
34519,10.0
34520,13.0
34521,16.0
34522,14.0
34523,16.0
34524,6.0
34525,14.0
34526,11.0
34527,20.0
34528,37.0
34529,40.0
34530,43.0
34531,56.0
34532,60.0
34533,57.0
34534,65.0
34535,63.0
34536,72.0
34537,97.0
34538,75.0
34539,49.0
34540,32.0
34541,23.0
34542,19.0
34543,22.0
34544,27.0
34545,29.0
34546,31.0
34547,33.0
34548,39.0
34549,37.0
34550,32.0
34551,39.0
34552,37.0
34553,48.0
34554,54.0
34555,61.0
34556,72.0
34557,85.0
34558,89.0
34559,115.0
34560,132.0
34561,158.0
34562,191.0
34563,206.0
34564,218.0
34565,228.0
34566,206.0
34567,200.0
34568,205.0
34569,198.0
34570,209.0
34571,232.0
34572,223.0
34573,247.0
34574,243.0
34575,167.0
34576,184.0
34577,238.0
34578,227.0
34579,219.0
34580,243.0
34581,265.0
34582,256.0
34583,274.0
34584,252.0
34585,252.0
34586,224.0
34587,215.0
34588,214.0
34589,221.0
34590,224.0
34591,228.0
34592,231.0
34593,233.0
34594,234.0
34595,231.0
34596,221.0
34597,195.0
34598,168.0
34599,177.0
34600,216.0
34601,231.0
34602,228.0
34603,213.0
34604,198.0
34605,209.0
34606,220.0
34607,196.0
34608,207.0
34609,184.0
34610,200.0
34611,75.0
34612,13.0
34613,8.0
34614,5.0
34615,7.0
34616,10.0
34617,8.0
34618,6.0
34619,7.0
34620,18.0
34621,13.0
34622,17.0
34623,23.0
34624,25.0
34625,15.0
34626,20.0
34627,17.0
34628,19.0
34629,27.0
34630,7.0
34631,7.0
34632,7.0
34633,6.0
34634,6.0
34635,6.0
34636,3.0
34637,3.0
34638,7.0
34639,14.0
34640,14.0
34641,15.0
34642,15.0
34643,14.0
34644,17.0
34645,13.0
34646,17.0
34647,24.0
34648,38.0
34649,57.0
34650,52.0
34651,54.0
34652,66.0
34653,73.0
34654,82.0
34655,86.0
34656,80.0
34657,89.0
34658,74.0
34659,77.0
34660,55.0
34661,26.0
34662,10.0
34663,8.0
34664,5.0
34665,10.0
34666,8.0
34667,11.0
34668,8.0
34669,11.0
34670,29.5
34671,48.0
34672,10.0
34673,11.0
34674,21.0
34675,28.0
34676,33.0
34677,37.0
34678,24.0
34679,41.0
34680,54.0
34681,148.0
34682,192.0
34683,79.0
34684,44.0
34685,34.0
34686,32.0
34687,30.0
34688,29.0
34689,35.0
34690,53.0
34691,56.0
34692,78.0
34693,101.0
34694,194.0
34695,194.0
34696,196.0
34697,207.0
34698,211.0
34699,230.0
34700,264.0
34701,178.0
34702,174.0
34703,169.0
34704,217.0
34705,246.0
34706,246.0
34707,148.0
34708,139.0
34709,152.0
34710,113.0
34711,102.0
34712,82.0
34713,96.0
34714,101.0
34715,148.0
34716,216.0
34717,229.0
34718,261.0
34719,275.0
34720,308.0
34721,319.0
34722,341.0
34723,378.0
34724,381.0
34725,392.0
34726,370.0
34727,372.0
34728,353.0
34729,388.0
34730,349.0
34731,338.0
34732,280.0
34733,257.0
34734,224.0
34735,201.0
34736,185.0
34737,183.0
34738,192.0
34739,212.0
34740,181.0
34741,172.0
34742,173.0
34743,184.0
34744,184.0
34745,191.0
34746,231.0
34747,234.5
34748,238.0
34749,228.0
34750,233.0
34751,245.0
34752,264.0
34753,289.0
34754,308.0
34755,310.0
34756,298.0
34757,269.0
34758,173.0
34759,166.0
34760,140.0
34761,166.0
34762,200.0
34763,126.0
34764,138.0
34765,152.0
34766,147.0
34767,176.0
34768,205.0
34769,218.0
34770,214.0
34771,246.0
34772,270.0
34773,275.0
34774,302.0
34775,444.0
34776,490.0
34777,468.0
34778,431.0
34779,348.0
34780,314.0
34781,337.0
34782,335.0
34783,273.0
34784,267.0
34785,268.0
34786,320.0
34787,361.0
34788,345.0
34789,427.0
34790,423.0
34791,396.0
34792,395.0
34793,386.0
34794,372.0
34795,365.0
34796,361.0
34797,351.0
34798,348.0
34799,374.0
34800,362.0
34801,337.0
34802,330.0
34803,335.0
34804,339.0
34805,348.0
34806,336.0
34807,347.0
34808,349.0
34809,345.0
34810,356.0
34811,371.0
34812,396.0
34813,397.0
34814,379.0
34815,378.0
34816,397.0
34817,403.0
34818,422.0
34819,450.0
34820,460.0
34821,437.0
34822,437.0
34823,449.0
34824,443.0
34825,425.0
34826,447.0
34827,238.0
34828,21.0
34829,10.0
34830,14.0
34831,17.0
34832,15.0
34833,17.0
34834,13.0
34835,22.0
34836,17.0
34837,19.0
34838,19.0
34839,12.0
34840,15.0
34841,9.0
34842,14.0
34843,14.0
34844,9.0
34845,10.0
34846,7.0
34847,12.0
34848,24.0
34849,22.0
34850,19.0
34851,17.0
34852,20.0
34853,16.0
34854,17.0
34855,17.0
34856,20.0
34857,19.0
34858,14.0
34859,12.0
34860,16.0
34861,15.0
34862,14.0
34863,18.0
34864,21.0
34865,31.0
34866,51.0
34867,75.0
34868,83.0
34869,87.0
34870,83.0
34871,74.0
34872,66.0
34873,74.0
34874,67.0
34875,98.0
34876,106.0
34877,148.0
34878,166.0
34879,155.0
34880,147.0
34881,133.0
34882,129.0
34883,156.0
34884,167.0
34885,168.0
34886,152.0
34887,170.0
34888,159.0
34889,135.0
34890,125.0
34891,130.0
34892,139.0
34893,167.0
34894,188.0
34895,191.0
34896,186.0
34897,188.0
34898,193.0
34899,177.0
34900,164.0
34901,157.0
34902,138.0
34903,123.0
34904,121.0
34905,120.0
34906,121.0
34907,121.0
34908,126.0
34909,125.0
34910,136.0
34911,145.0
34912,152.0
34913,161.0
34914,189.0
34915,205.0
34916,207.0
34917,195.0
34918,190.0
34919,170.0
34920,151.0
34921,148.0
34922,165.0
34923,174.0
34924,157.0
34925,116.0
34926,65.0
34927,62.0
34928,51.0
34929,31.0
34930,26.0
34931,21.0
34932,12.0
34933,10.0
34934,12.0
34935,14.0
34936,14.0
34937,15.0
34938,15.0
34939,15.0
34940,15.0
34941,16.0
34942,17.0
34943,14.0
34944,20.0
34945,17.0
34946,18.0
34947,14.0
34948,19.0
34949,15.0
34950,20.0
34951,29.0
34952,19.0
34953,22.0
34954,20.0
34955,15.0
34956,17.0
34957,16.0
34958,12.0
34959,12.0
34960,18.0
34961,17.0
34962,55.0
34963,73.0
34964,146.0
34965,121.0
34966,122.0
34967,143.0
34968,144.0
34969,153.0
34970,159.0
34971,176.0
34972,174.0
34973,183.0
34974,158.0
34975,139.0
34976,142.0
34977,79.0
34978,36.0
34979,12.0
34980,11.0
34981,12.0
34982,12.0
34983,10.0
34984,17.0
34985,14.0
34986,10.0
34987,16.0
34988,15.0
34989,10.0
34990,8.0
34991,6.0
34992,5.0
34993,10.0
34994,10.0
34995,9.0
34996,11.0
34997,9.0
34998,11.0
34999,7.0
35000,12.0
35001,13.0
35002,14.0
35003,16.0
35004,33.0
35005,47.0
35006,57.0
35007,62.0
35008,62.0
35009,58.0
35010,60.0
35011,93.0
35012,164.0
35013,211.0
35014,278.0
35015,433.0
35016,477.0
35017,455.0
35018,437.0
35019,324.0
35020,270.0
35021,231.0
35022,241.0
35023,274.0
35024,193.0
35025,135.0
35026,104.0
35027,132.0
35028,109.0
35029,112.0
35030,119.0
35031,148.0
35032,183.0
35033,288.0
35034,382.0
35035,369.0
35036,370.0
35037,366.0
35038,361.0
35039,362.0
35040,406.0
35041,426.0
35042,409.0
35043,412.0
35044,406.0
35045,395.0
35046,335.0
35047,256.0
35048,198.0
35049,227.0
35050,172.0
35051,143.0
35052,185.0
35053,185.0
35054,213.0
35055,365.0
35056,444.0
35057,464.0
35058,443.0
35059,409.0
35060,432.0
35061,482.0
35062,488.0
35063,507.0
35064,505.0
35065,485.0
35066,466.0
35067,435.0
35068,405.0
35069,402.0
35070,407.0
35071,435.0
35072,472.0
35073,465.0
35074,473.0
35075,456.0
35076,474.0
35077,510.0
35078,596.0
35079,580.0
35080,556.0
35081,522.0
35082,495.0
35083,500.0
35084,484.0
35085,452.0
35086,427.0
35087,444.0
35088,428.0
35089,466.0
35090,452.0
35091,442.0
35092,390.0
35093,317.0
35094,139.0
35095,93.0
35096,27.0
35097,17.0
35098,22.0
35099,26.0
35100,193.0
35101,251.0
35102,174.0
35103,271.0
35104,251.0
35105,234.0
35106,179.0
35107,170.0
35108,139.0
35109,159.0
35110,210.0
35111,214.0
35112,283.0
35113,313.0
35114,341.0
35115,357.0
35116,347.0
35117,379.0
35118,375.0
35119,370.0
35120,365.0
35121,361.0
35122,295.0
35123,235.0
35124,238.0
35125,247.0
35126,256.0
35127,293.0
35128,310.0
35129,284.0
35130,356.0
35131,418.0
35132,505.0
35133,542.0
35134,548.0
35135,563.0
35136,576.0
35137,559.0
35138,577.0
35139,590.0
35140,565.0
35141,542.0
35142,482.0
35143,431.0
35144,382.0
35145,350.0
35146,384.0
35147,163.0
35148,251.0
35149,313.0
35150,335.0
35151,365.0
35152,343.0
35153,323.0
35154,332.0
35155,371.0
35156,395.0
35157,390.0
35158,369.0
35159,242.0
35160,164.0
35161,159.0
35162,159.0
35163,186.0
35164,228.0
35165,246.0
35166,330.0
35167,322.0
35168,302.0
35169,301.0
35170,286.0
35171,269.0
35172,261.0
35173,205.0
35174,200.0
35175,229.0
35176,206.0
35177,200.0
35178,216.0
35179,208.0
35180,204.0
35181,214.0
35182,220.0
35183,191.0
35184,198.0
35185,205.0
35186,216.0
35187,243.0
35188,227.0
35189,230.0
35190,259.0
35191,254.0
35192,254.0
35193,264.0
35194,293.0
35195,302.0
35196,246.0
35197,204.0
35198,205.0
35199,211.0
35200,230.0
35201,225.0
35202,223.0
35203,227.0
35204,234.0
35205,248.0
35206,260.0
35207,250.0
35208,267.0
35209,263.0
35210,251.0
35211,225.0
35212,291.0
35213,259.0
35214,227.0
35215,217.0
35216,215.0
35217,175.0
35218,162.0
35219,185.0
35220,194.0
35221,182.0
35222,130.0
35223,107.0
35224,111.0
35225,111.0
35226,116.0
35227,130.0
35228,137.0
35229,164.0
35230,197.0
35231,205.0
35232,65.0
35233,37.0
35234,24.0
35235,19.0
35236,20.0
35237,17.0
35238,17.0
35239,17.0
35240,22.0
35241,21.0
35242,24.0
35243,20.0
35244,25.0
35245,25.0
35246,23.0
35247,17.0
35248,20.0
35249,11.0
35250,16.0
35251,15.0
35252,11.0
35253,16.0
35254,11.0
35255,9.0
35256,13.0
35257,7.0
35258,6.0
35259,15.0
35260,11.0
35261,7.0
35262,6.0
35263,8.5
35264,11.0
35265,14.0
35266,11.0
35267,16.0
35268,15.0
35269,13.0
35270,21.0
35271,20.0
35272,35.0
35273,36.0
35274,47.0
35275,60.0
35276,94.0
35277,136.0
35278,150.0
35279,151.0
35280,115.0
35281,60.0
35282,15.0
35283,10.0
35284,6.0
35285,4.0
35286,10.0
35287,8.0
35288,12.0
35289,8.0
35290,6.0
35291,9.0
35292,9.0
35293,6.0
35294,5.0
35295,10.0
35296,8.5
35297,7.0
35298,7.0
35299,31.0
35300,84.0
35301,93.0
35302,86.0
35303,89.0
35304,88.0
35305,81.0
35306,93.0
35307,100.0
35308,105.0
35309,96.0
35310,74.0
35311,66.0
35312,58.0
35313,55.0
35314,48.0
35315,61.0
35316,71.0
35317,58.0
35318,46.0
35319,41.0
35320,45.0
35321,76.0
35322,98.0
35323,99.0
35324,69.0
35325,36.0
35326,21.0
35327,35.0
35328,46.0
35329,20.0
35330,18.0
35331,25.0
35332,26.0
35333,30.0
35334,25.0
35335,19.0
35336,16.0
35337,24.0
35338,25.0
35339,24.0
35340,22.0
35341,51.0
35342,75.0
35343,66.0
35344,89.0
35345,102.0
35346,104.0
35347,116.0
35348,83.0
35349,18.0
35350,5.0
35351,7.0
35352,11.0
35353,9.0
35354,6.0
35355,6.0
35356,5.0
35357,5.0
35358,6.0
35359,6.0
35360,9.0
35361,8.0
35362,7.0
35363,12.0
35364,12.0
35365,15.0
35366,9.0
35367,7.0
35368,8.0
35369,7.0
35370,11.0
35371,17.0
35372,11.0
35373,17.0
35374,17.0
35375,20.0
35376,16.0
35377,11.0
35378,12.0
35379,11.0
35380,6.0
35381,5.0
35382,9.0
35383,11.0
35384,12.0
35385,17.0
35386,22.0
35387,14.0
35388,11.0
35389,8.0
35390,6.0
35391,12.0
35392,18.0
35393,18.0
35394,20.0
35395,31.0
35396,54.0
35397,47.0
35398,45.0
35399,38.0
35400,31.0
35401,20.0
35402,37.0
35403,53.0
35404,50.0
35405,52.0
35406,51.0
35407,35.0
35408,23.0
35409,33.0
35410,27.0
35411,32.0
35412,34.0
35413,42.0
35414,47.0
35415,55.0
35416,59.0
35417,69.0
35418,69.0
35419,69.0
35420,81.0
35421,85.0
35422,90.0
35423,89.0
35424,94.0
35425,99.0
35426,101.0
35427,111.0
35428,109.0
35429,102.0
35430,107.0
35431,93.0
35432,81.0
35433,75.0
35434,55.0
35435,58.0
35436,68.0
35437,89.0
35438,95.0
35439,99.0
35440,114.0
35441,126.0
35442,125.0
35443,139.0
35444,133.0
35445,143.0
35446,119.0
35447,119.0
35448,110.0
35449,103.0
35450,104.0
35451,121.0
35452,129.0
35453,133.0
35454,131.0
35455,126.0
35456,151.0
35457,133.0
35458,125.0
35459,151.0
35460,158.0
35461,168.0
35462,158.0
35463,136.0
35464,141.0
35465,178.0
35466,193.0
35467,183.0
35468,188.0
35469,180.0
35470,210.0
35471,179.0
35472,130.0
35473,111.0
35474,84.0
35475,47.0
35476,26.0
35477,23.0
35478,19.0
35479,20.0
35480,26.0
35481,20.0
35482,24.0
35483,19.0
35484,24.0
35485,17.0
35486,18.0
35487,27.0
35488,47.0
35489,58.0
35490,48.0
35491,51.0
35492,46.0
35493,57.0
35494,76.0
35495,74.0
35496,77.0
35497,91.0
35498,100.0
35499,112.0
35500,150.0
35501,129.0
35502,107.0
35503,111.0
35504,115.0
35505,96.0
35506,31.0
35507,18.0
35508,12.0
35509,13.0
35510,14.0
35511,11.0
35512,14.0
35513,9.0
35514,13.0
35515,10.0
35516,11.0
35517,8.0
35518,8.0
35519,7.0
35520,6.0
35521,5.0
35522,9.0
35523,7.0
35524,7.0
35525,8.0
35526,7.0
35527,7.0
35528,6.0
35529,18.0
35530,16.0
35531,22.0
35532,16.0
35533,13.0
35534,14.0
35535,23.0
35536,29.0
35537,27.0
35538,30.0
35539,43.0
35540,50.0
35541,52.0
35542,58.0
35543,69.0
35544,66.0
35545,69.0
35546,95.0
