,Value
29507,33.0
29508,33.0
29509,27.0
29510,26.0
29511,33.0
29512,36.0
29513,36.0
29514,38.0
29515,33.0
29516,35.0
29517,26.0
29518,30.0
29519,27.0
29520,26.0
29521,29.0
29522,34.0
29523,29.0
29524,27.0
29525,30.0
29526,33.0
29527,36.0
29528,28.0
29529,52.0
29530,92.0
29531,62.0
29532,47.0
29533,41.0
29534,31.0
29535,21.0
29536,23.0
29537,20.0
29538,23.0
29539,19.0
29540,21.0
29541,20.0
29542,26.0
29543,24.0
29544,24.0
29545,36.0
29546,47.0
29547,46.0
29548,52.0
29549,57.0
29550,68.0
29551,64.0
29552,69.0
29553,60.0
29554,48.0
29555,43.0
29556,23.0
29557,21.0
29558,31.0
29559,30.0
29560,33.0
29561,36.0
29562,52.0
29563,50.0
29564,41.0
29565,43.0
29566,39.0
29567,40.0
29568,35.0
29569,34.0
29570,38.0
29571,30.0
29572,27.0
29573,30.0
29574,37.0
29575,24.0
29576,21.0
29577,33.0
29578,24.0
29579,26.0
29580,30.0
29581,20.0
29582,17.0
29583,16.0
29584,23.0
29585,23.0
29586,27.0
29587,39.0
29588,30.0
29589,27.0
29590,27.0
29591,29.0
29592,33.0
29593,36.0
29594,34.0
29595,39.0
29596,35.0
29597,40.0
29598,35.0
29599,27.0
29600,22.0
29601,21.0
29602,19.0
29603,26.0
29604,27.0
29605,27.0
29606,29.0
29607,27.0
29608,40.0
29609,42.0
29610,46.0
29611,52.0
29612,61.0
29613,69.0
29614,79.0
29615,82.0
29616,81.0
29617,75.0
29618,80.0
29619,88.0
29620,73.0
29621,65.0
29622,58.0
29623,49.0
29624,48.0
29625,38.0
29626,39.0
29627,41.0
29628,36.0
29629,41.0
29630,40.0
29631,38.0
29632,34.0
29633,27.0
29634,20.0
29635,28.0
29636,35.0
29637,28.0
29638,29.0
29639,36.0
29640,28.0
29641,24.0
29642,28.0
29643,23.0
29644,29.0
29645,25.0
29646,19.0
29647,24.0
29648,25.0
29649,32.0
29650,30.0
29651,29.0
29652,26.0
29653,29.0
29654,32.0
29655,30.0
29656,29.0
29657,31.0
29658,30.0
29659,35.0
29660,33.0
29661,32.0
29662,23.0
29663,15.0
29664,16.0
29665,17.0
29666,18.0
29667,17.0
29668,22.0
29669,12.0
29670,15.0
29671,16.0
29672,13.0
29673,14.0
29674,15.0
29675,14.0
29676,12.0
29677,13.0
29678,10.0
29679,11.0
29680,7.0
29681,18.0
29682,15.0
29683,25.0
29684,28.0
29685,38.0
29686,32.0
29687,34.0
29688,31.0
29689,26.0
29690,36.0
29691,34.0
29692,25.0
29693,26.0
29694,38.0
29695,44.0
29696,59.0
29697,60.0
29698,53.0
29699,54.0
29700,49.0
29701,48.0
29702,48.0
29703,49.0
29704,54.0
29705,52.0
29706,57.0
29707,67.0
29708,66.0
29709,84.0
29710,70.0
29711,76.0
29712,65.0
29713,62.0
29714,59.0
29715,73.0
29716,60.0
29717,51.0
29718,57.0
29719,65.0
29720,61.0
29721,54.0
29722,55.0
29723,51.0
29724,56.0
29725,57.0
29726,57.0
29727,56.0
29728,56.0
29729,65.0
29730,89.0
29731,90.0
29732,90.0
29733,80.0
29734,82.0
29735,98.0
29736,118.0
29737,126.0
29738,109.0
29739,120.0
29740,111.0
29741,105.0
29742,102.0
29743,79.0
29744,67.0
29745,88.0
29746,77.0
29747,75.0
29748,76.0
29749,77.0
29750,81.0
29751,76.0
29752,69.0
29753,70.0
29754,86.0
29755,68.0
29756,77.0
29757,80.0
29758,85.0
29759,84.0
29760,84.0
29761,96.0
29762,103.0
29763,107.0
29764,119.0
29765,98.0
29766,90.0
29767,91.0
29768,77.0
29769,73.0
29770,59.0
29771,59.0
29772,52.0
29773,43.0
29774,38.0
29775,42.0
29776,42.0
29777,53.0
29778,64.0
29779,66.0
29780,62.0
29781,54.0
29782,48.0
29783,46.0
29784,45.0
29785,40.0
29786,35.0
29787,47.0
29788,43.0
29789,51.0
29790,47.0
29791,65.0
29792,92.0
29793,116.0
29794,127.0
29795,113.0
29796,126.0
29797,117.0
29798,94.0
29799,78.0
29800,101.0
29801,130.0
29802,142.0
29803,160.0
29804,127.0
29805,93.0
29806,78.0
29807,67.0
29808,77.0
29809,67.0
29810,53.0
29811,51.0
29812,33.0
29813,34.0
29814,29.0
29815,18.0
29816,19.0
29817,17.0
29818,15.0
29819,25.0
29820,25.0
29821,26.0
29822,21.0
29823,24.0
29824,24.0
29825,24.0
29826,28.0
29827,30.0
29828,32.0
29829,31.0
29830,35.0
29831,28.0
29832,19.0
29833,27.0
29834,30.0
29835,34.0
29836,24.0
29837,24.0
29838,24.0
29839,29.0
29840,41.0
29841,30.0
29842,32.0
29843,23.0
29844,22.0
29845,23.0
29846,26.0
29847,26.0
29848,26.0
29849,34.0
29850,37.0
29851,29.0
29852,40.0
29853,41.0
29854,47.0
29855,48.0
29856,37.0
29857,42.0
29858,43.0
29859,35.0
29860,33.0
29861,33.0
29862,32.0
29863,20.0
29864,24.0
29865,23.0
29866,39.0
29867,34.0
29868,54.0
29869,63.0
29870,95.0
29871,83.0
29872,56.0
29873,55.0
29874,43.0
29875,38.0
29876,39.0
29877,43.0
29878,44.0
29879,39.0
29880,46.0
29881,52.0
29882,39.0
29883,47.0
29884,63.0
29885,51.0
29886,56.0
29887,49.0
29888,44.0
29889,47.0
29890,55.0
29891,46.0
29892,45.0
29893,56.0
29894,55.0
29895,62.0
29896,73.0
29897,66.0
29898,60.0
29899,59.0
29900,77.0
29901,63.0
29902,66.0
29903,69.0
29904,62.0
29905,70.0
29906,66.0
29907,60.0
29908,57.0
29909,57.0
29910,43.0
29911,48.0
29912,50.0
29913,51.0
29914,55.0
29915,55.0
29916,50.0
29917,46.0
29918,36.0
29919,54.0
29920,56.0
29921,69.0
29922,80.0
29923,87.0
29924,75.0
29925,65.0
29926,56.0
29927,44.0
29928,19.0
29929,21.0
29930,11.0
29931,6.0
29932,14.0
29933,10.0
29934,11.0
29935,8.0
29936,16.0
29937,6.0
29938,12.0
29939,12.0
29940,23.0
29941,28.0
29942,18.0
29943,17.0
29944,18.0
29945,25.0
29946,25.0
29947,43.0
29948,55.0
29949,58.0
29950,65.0
29951,81.0
29952,65.0
29953,68.0
29954,57.0
29955,48.0
29956,40.0
29957,40.0
29958,38.0
29959,47.0
29960,47.0
29961,44.0
29962,46.0
29963,39.0
29964,34.0
29965,32.0
29966,29.0
29967,22.0
29968,22.0
29969,23.0
29970,24.0
29971,30.0
29972,22.0
29973,27.0
29974,14.0
29975,15.0
29976,15.0
29977,16.0
29978,14.0
29979,11.0
29980,11.0
29981,16.0
29982,22.0
29983,21.0
29984,27.0
29985,32.0
29986,28.0
29987,26.0
29988,20.0
29989,21.0
29990,21.0
29991,15.0
29992,13.0
29993,13.0
29994,16.0
29995,27.0
29996,24.0
29997,19.0
29998,23.0
29999,26.0
30000,29.0
30001,36.0
30002,36.0
30003,31.0
30004,32.0
30005,37.0
30006,41.0
30007,34.0
30008,39.0
30009,29.0
30010,39.0
30011,34.0
30012,34.0
30013,38.0
30014,34.0
30015,34.0
30016,38.0
30017,35.0
30018,35.0
30019,48.0
30020,54.0
30021,54.0
30022,50.0
30023,52.0
30024,54.0
30025,42.0
30026,35.0
30027,37.0
30028,31.0
30029,36.0
30030,31.0
30031,28.0
30032,24.0
30033,17.0
30034,24.0
30035,21.0
30036,19.0
30037,22.0
30038,16.0
30039,24.0
30040,17.0
30041,17.0
30042,23.0
30043,22.0
30044,32.0
30045,34.0
30046,38.0
30047,42.0
30048,45.0
30049,33.0
30050,32.0
30051,37.0
30052,35.0
30053,32.0
30054,31.0
30055,31.0
30056,34.0
30057,40.0
30058,41.0
30059,40.0
30060,47.0
30061,46.0
30062,44.0
30063,42.0
30064,43.0
30065,38.0
30066,40.0
30067,31.0
30068,33.0
30069,32.0
30070,31.0
30071,36.0
30072,34.0
30073,34.0
30074,32.0
30075,42.0
30076,35.0
30077,36.0
30078,33.0
30079,34.0
30080,33.0
30081,46.0
30082,42.0
30083,46.0
30084,48.0
30085,48.0
30086,50.0
30087,50.0
30088,45.0
30089,47.0
30090,39.0
30091,33.0
30092,37.0
30093,38.0
30094,35.0
30095,29.0
30096,31.0
30097,35.0
30098,34.0
30099,36.0
30100,37.0
30101,39.0
30102,42.0
30103,44.0
30104,42.0
30105,40.0
30106,42.0
30107,42.0
30108,54.0
30109,59.0
30110,12.0
30111,18.0
30112,27.0
30113,32.0
30114,19.0
30115,17.0
30116,15.0
30117,16.0
30118,20.0
30119,27.0
30120,26.0
30121,30.0
30122,37.0
30123,29.0
30124,32.0
30125,17.0
30126,21.0
30127,26.0
30128,26.0
30129,35.0
30130,29.0
30131,31.0
30132,36.0
30133,31.0
30134,30.0
30135,34.0
30136,35.0
30137,32.0
30138,36.0
30139,37.0
30140,32.0
30141,29.0
30142,30.0
30143,27.0
30144,30.0
30145,20.0
30146,29.0
30147,33.0
30148,26.0
30149,31.0
30150,30.0
30151,26.0
30152,29.0
30153,23.0
30154,23.0
30155,28.0
30156,31.0
30157,35.0
30158,33.0
30159,35.0
30160,31.0
30161,38.0
30162,30.0
30163,30.0
30164,27.0
30165,29.0
30166,27.0
30167,27.0
30168,28.0
30169,24.0
30170,21.0
30171,18.0
30172,28.0
30173,29.0
30174,26.0
30175,24.0
30176,26.0
30177,28.0
30178,38.0
30179,47.0
30180,47.0
30181,54.0
30182,56.0
30183,66.0
30184,59.0
30185,60.0
30186,63.0
30187,70.0
30188,77.0
30189,85.0
30190,60.0
30191,50.0
30192,40.0
30193,33.0
30194,38.0
30195,32.0
30196,29.0
30197,16.0
30198,18.0
30199,19.0
30200,10.0
30201,16.0
30202,19.0
30203,17.0
30204,14.0
30205,16.0
30206,10.0
30207,14.0
30208,13.0
30209,14.0
30210,11.0
30211,14.0
30212,17.0
30213,25.0
30214,15.0
30215,13.0
30216,25.0
30217,10.0
30218,20.0
30219,15.0
30220,24.0
30221,17.0
30222,33.0
30223,33.0
30224,28.0
30225,25.0
30226,41.0
30227,39.0
30228,44.0
30229,43.0
30230,41.0
30231,47.0
30232,34.0
30233,39.0
30234,26.0
30235,26.0
30236,27.0
30237,26.0
30238,26.0
30239,22.0
30240,19.0
30241,20.0
30242,26.0
30243,34.0
30244,36.0
30245,32.0
30246,38.0
30247,48.0
30248,40.0
30249,40.0
30250,46.0
30251,41.0
30252,44.0
30253,46.0
30254,46.0
30255,39.0
30256,38.0
30257,27.0
30258,39.0
30259,37.0
30260,33.0
30261,25.0
30262,26.0
30263,31.0
30264,29.0
30265,32.0
30266,33.0
30267,32.0
30268,37.0
30269,41.0
30270,42.0
30271,57.0
30272,57.0
30273,63.0
30274,62.0
30275,60.0
30276,75.0
30277,74.0
30278,81.0
30279,81.0
30280,87.0
30281,97.0
30282,67.0
30283,58.0
30284,58.0
30285,51.0
30286,49.0
30287,55.0
30288,58.0
30289,73.0
30290,66.0
30291,65.0
30292,74.0
30293,60.0
30294,62.0
30295,65.0
30296,66.0
30297,78.0
30298,101.0
30299,125.0
30300,139.0
30301,135.0
30302,101.0
30303,80.0
30304,104.0
30305,122.0
30306,122.0
30307,106.0
30308,101.0
30309,94.0
30310,69.0
30311,62.0
30312,66.0
30313,67.0
30314,60.0
30315,58.0
30316,53.0
30317,59.0
30318,55.0
30319,62.0
30320,58.0
30321,60.0
30322,71.0
30323,66.0
30324,60.0
30325,60.0
30326,50.0
30327,53.0
30328,51.0
30329,44.0
30330,40.0
30331,36.0
30332,30.0
30333,31.0
30334,27.0
30335,23.0
30336,22.0
30337,25.0
30338,23.0
30339,28.0
30340,23.0
30341,22.0
30342,25.0
30343,35.0
30344,33.0
30345,28.0
30346,30.0
30347,23.0
30348,25.0
30349,32.0
30350,37.0
30351,30.0
30352,29.0
30353,21.0
30354,22.0
30355,23.0
30356,15.0
30357,20.0
30358,17.0
30359,17.0
30360,12.0
30361,15.0
30362,13.0
30363,16.0
30364,15.0
30365,22.0
30366,26.0
30367,19.0
30368,25.0
30369,29.0
30370,31.0
30371,32.0
30372,30.0
30373,42.0
30374,23.0
30375,28.0
30376,18.0
30377,17.0
30378,23.0
30379,20.0
30380,13.0
30381,17.0
30382,15.0
30383,27.0
30384,28.0
30385,31.0
30386,25.0
30387,15.0
30388,10.0
30389,13.0
30390,10.0
30391,15.0
30392,14.0
30393,12.0
30394,11.0
30395,11.0
30396,12.0
30397,15.0
30398,10.0
30399,16.0
30400,10.0
30401,18.0
30402,16.0
30403,17.0
30404,19.0
30405,16.0
30406,20.0
30407,20.0
30408,23.0
30409,24.0
30410,33.0
30411,23.0
30412,21.0
30413,20.0
30414,17.0
30415,27.0
30416,30.0
30417,47.0
30418,45.0
30419,52.0
30420,48.0
30421,39.0
30422,44.0
30423,56.0
30424,57.0
30425,64.0
30426,60.0
30427,66.0
30428,65.0
30429,50.0
30430,35.0
30431,32.0
30432,45.0
30433,46.0
30434,51.0
30435,57.0
30436,43.0
30437,44.0
30438,46.0
30439,50.0
30440,54.0
30441,54.0
30442,21.0
30443,11.0
30444,9.0
30445,13.0
30446,17.0
30447,15.0
30448,25.0
30449,29.0
30450,28.0
30451,26.0
30452,31.0
30453,31.0
30454,29.0
30455,40.0
30456,42.0
30457,46.0
30458,41.0
30459,46.0
30460,53.0
30461,45.0
30462,51.0
30463,38.0
30464,39.0
30465,33.0
30466,34.0
30467,38.0
30468,41.0
30469,45.0
30470,43.0
30471,45.0
30472,48.0
30473,55.0
30474,64.0
30475,59.0
30476,60.0
30477,46.0
30478,46.0
30479,49.0
30480,46.0
30481,52.0
30482,58.0
30483,56.0
30484,61.0
30485,53.0
30486,44.0
30487,48.0
30488,50.0
30489,58.0
30490,56.0
30491,30.0
30492,39.0
30493,32.0
30494,24.0
30495,24.0
30496,25.0
30497,20.0
30498,31.0
30499,22.0
30500,27.0
30501,20.0
30502,19.0
30503,19.0
30504,29.0
30505,32.0
30506,36.0
30507,28.0
30508,26.0
30509,32.0
30510,37.0
30511,38.0
30512,36.0
30513,27.0
30514,36.0
30515,33.0
30516,38.0
30517,37.0
30518,35.0
30519,40.0
30520,55.0
30521,48.0
30522,42.0
30523,42.0
30524,54.0
30525,49.0
30526,60.0
30527,50.0
30528,67.0
30529,53.0
30530,67.0
30531,58.0
30532,69.0
30533,51.0
30534,36.0
30535,17.0
30536,14.0
30537,21.0
30538,20.0
30539,15.0
30540,12.0
30541,18.0
30542,20.0
30543,21.0
30544,19.0
30545,14.0
30546,23.0
30547,21.0
30548,19.0
30549,17.0
30550,18.0
30551,19.0
30552,16.0
30553,13.0
30554,13.0
30555,8.0
30556,15.0
30557,15.0
30558,16.0
30559,14.0
30560,17.0
30561,28.0
30562,24.0
30563,29.0
30564,30.0
30565,38.0
30566,36.0
30567,48.0
30568,40.0
30569,38.0
30570,35.0
30571,38.0
30572,40.0
30573,44.0
30574,38.0
30575,39.0
30576,41.0
30577,38.0
30578,38.0
30579,27.0
30580,34.0
30581,34.0
30582,38.0
30583,38.0
30584,42.0
30585,32.0
30586,37.0
30587,35.0
30588,63.0
30589,70.0
30590,62.0
30591,63.0
30592,51.0
30593,61.0
30594,44.0
30595,63.0
30596,67.0
30597,50.0
30598,37.0
30599,37.0
30600,35.0
30601,37.0
30602,38.0
30603,48.0
30604,38.0
30605,17.0
30606,15.0
30607,17.0
30608,12.0
30609,9.0
30610,11.0
30611,14.0
30612,18.0
30613,10.0
30614,14.0
30615,16.0
30616,15.0
30617,21.0
30618,25.0
30619,27.0
30620,29.0
30621,35.0
30622,25.0
30623,25.0
30624,21.0
30625,21.0
30626,21.0
30627,18.0
30628,19.0
30629,19.0
30630,17.0
30631,18.0
30632,21.0
30633,17.0
30634,15.0
30635,26.0
30636,23.0
30637,30.0
30638,34.0
30639,38.0
30640,39.0
30641,36.0
30642,40.0
30643,42.0
30644,39.0
30645,35.0
30646,25.0
30647,29.0
30648,32.0
30649,26.0
30650,33.0
30651,24.0
30652,20.0
30653,17.0
30654,18.0
30655,25.0
30656,23.0
30657,36.0
30658,40.0
30659,35.0
30660,31.0
30661,26.0
30662,22.0
30663,24.0
30664,22.0
30665,26.0
30666,26.0
30667,30.0
30668,35.0
30669,16.0
30670,14.0
30671,15.0
30672,20.0
30673,26.0
30674,23.0
30675,30.0
30676,13.0
30677,7.0
30678,7.0
30679,6.0
30680,12.0
30681,15.0
30682,11.0
30683,10.0
30684,16.0
30685,15.0
30686,17.0
30687,26.0
30688,26.0
30689,34.0
30690,30.0
30691,28.0
30692,23.0
30693,15.0
30694,14.0
30695,13.0
30696,22.0
30697,17.0
30698,28.0
30699,22.0
30700,15.0
30701,19.0
30702,17.0
30703,22.0
30704,31.0
30705,33.0
30706,36.0
30707,43.0
30708,42.0
30709,36.0
30710,45.0
30711,46.0
30712,45.0
30713,63.0
30714,74.0
30715,96.0
30716,102.0
30717,91.0
30718,79.0
30719,62.0
30720,40.0
30721,38.0
30722,39.0
30723,31.0
30724,40.0
30725,33.0
30726,32.0
30727,30.0
30728,31.0
30729,27.0
30730,38.0
30731,38.0
30732,35.0
30733,42.0
30734,31.0
30735,38.0
30736,31.0
30737,27.0
30738,30.0
30739,23.0
30740,19.0
30741,17.0
30742,16.0
30743,7.0
30744,14.0
30745,9.0
30746,15.0
30747,12.0
30748,13.0
30749,13.0
30750,14.0
30751,19.0
30752,23.0
30753,24.0
30754,31.0
30755,33.0
30756,37.0
30757,29.0
30758,30.0
30759,29.0
30760,24.0
30761,30.0
30762,26.0
30763,30.0
30764,20.0
30765,17.0
30766,18.0
30767,22.0
30768,19.0
30769,19.0
30770,17.0
30771,20.0
30772,20.0
30773,20.0
30774,17.0
30775,22.0
30776,21.0
30777,15.0
30778,24.0
30779,17.0
30780,18.0
30781,23.0
30782,23.0
30783,25.0
30784,18.0
30785,22.0
30786,9.0
30787,15.0
30788,16.0
30789,12.0
30790,10.0
30791,11.0
30792,10.0
30793,8.0
30794,6.0
30795,10.0
30796,12.0
30797,10.0
30798,9.0
30799,12.0
30800,7.0
30801,4.0
30802,12.0
30803,12.0
30804,16.0
30805,18.0
30806,15.0
30807,16.0
30808,10.0
30809,11.0
30810,16.0
30811,22.0
30812,16.0
30813,10.0
30814,8.0
30815,8.0
30816,15.0
30817,11.0
30818,6.0
30819,8.0
30820,15.0
30821,8.0
30822,9.0
30823,8.0
30824,11.0
30825,13.0
30826,12.0
30827,15.0
30828,11.0
30829,10.0
30830,9.0
30831,11.0
30832,11.5
30833,12.0
30834,15.0
30835,10.0
30836,7.0
30837,14.0
30838,5.0
30839,4.75
30840,4.5
30841,4.25
30842,4.0
30843,3.0
30844,5.0
30845,9.0
30846,6.0
30847,2.0
30848,12.0
30849,9.0
30850,7.0
30851,9.0
30852,11.0
30853,17.0
30854,8.0
30855,21.0
30856,23.0
30857,27.0
30858,14.0
30859,13.0
30860,13.0
30861,8.0
30862,15.0
30863,6.0
30864,10.0
30865,17.0
30866,14.0
30867,15.0
30868,9.0
30869,19.0
30870,26.0
30871,13.0
30872,26.0
30873,32.0
30874,23.0
30875,11.0
30876,9.0
30877,13.0
30878,18.0
30879,23.0
30880,21.0
30881,19.0
30882,22.0
30883,17.0
30884,33.0
30885,18.0
30886,23.0
30887,13.0
30888,16.0
30889,5.0
30890,1.0
30891,2.0
30892,8.0
30893,15.0
30894,15.0
30895,15.0
30896,15.0
30897,15.0
30898,21.0
30899,23.0
30900,25.0
30901,34.0
30902,20.0
30903,24.0
30904,32.0
30905,39.0
30906,32.0
30907,30.0
30908,31.0
30909,28.0
30910,20.0
30911,20.0
30912,17.0
30913,20.0
30914,21.0
30915,21.0
30916,17.0
30917,21.0
30918,21.0
30919,32.0
30920,44.0
30921,52.0
30922,54.0
30923,61.0
30924,60.0
30925,52.0
30926,59.0
30927,53.0
30928,61.0
30929,47.0
30930,111.0
30931,85.0
30932,69.0
30933,63.0
30934,60.0
30935,49.0
30936,44.0
30937,32.0
30938,31.0
30939,39.0
30940,37.0
30941,30.0
30942,39.0
30943,33.0
30944,34.0
30945,40.0
30946,48.0
30947,53.0
30948,57.0
30949,61.0
30950,78.0
30951,83.0
30952,96.0
30953,77.0
30954,69.0
30955,34.0
30956,57.0
30957,68.0
30958,80.0
30959,70.0
30960,61.0
30961,49.0
30962,51.0
30963,45.0
30964,38.0
30965,47.0
30966,49.0
30967,43.0
30968,46.0
30969,58.0
30970,45.0
30971,15.0
30972,23.0
30973,24.0
30974,40.0
30975,27.0
30976,30.0
30977,36.0
30978,33.0
30979,38.0
30980,42.0
30981,32.0
30982,29.0
30983,33.0
30984,40.0
30985,37.0
30986,44.0
30987,26.0
30988,42.0
30989,47.0
30990,50.0
30991,66.0
30992,57.0
30993,65.0
30994,48.0
30995,58.0
30996,58.0
30997,49.0
30998,30.0
30999,54.0
31000,43.0
31001,43.0
31002,46.0
31003,47.0
31004,39.0
31005,52.0
31006,51.0
31007,44.0
31008,38.0
31009,30.0
31010,19.0
31011,25.0
31012,32.0
31013,48.0
31014,45.0
31015,71.0
31016,66.0
31017,46.0
31018,55.0
31019,41.0
31020,51.0
31021,44.0
31022,56.0
31023,61.0
31024,60.0
31025,76.0
31026,70.0
31027,85.0
31028,102.0
31029,99.0
31030,106.0
31031,101.0
31032,100.0
31033,89.0
31034,91.0
31035,123.0
31036,113.0
31037,98.0
31038,96.0
31039,76.0
31040,69.0
31041,68.0
31042,40.0
31043,51.0
31044,45.0
31045,41.0
31046,45.0
31047,41.0
31048,35.0
31049,46.0
31050,45.0
31051,42.0
31052,59.0
31053,48.0
31054,37.0
31055,31.0
31056,29.0
31057,39.0
31058,38.0
31059,37.0
31060,37.0
31061,35.0
31062,37.0
31063,27.0
31064,27.0
31065,20.0
31066,31.0
31067,36.0
31068,35.0
31069,34.0
31070,32.0
31071,27.0
31072,23.0
31073,17.0
31074,17.0
31075,28.0
31076,15.0
31077,29.0
31078,35.0
31079,31.0
31080,34.0
31081,28.0
31082,18.0
31083,26.0
31084,27.0
31085,23.0
31086,17.0
31087,22.0
31088,33.0
31089,26.0
31090,29.0
31091,17.0
31092,33.0
31093,31.0
31094,41.0
31095,28.0
31096,32.0
31097,29.0
31098,39.0
31099,41.0
31100,46.0
31101,40.0
31102,10.0
31103,11.0
31104,12.0
31105,13.0
31106,27.0
31107,32.0
31108,46.0
31109,41.0
31110,38.0
31111,39.0
31112,29.0
31113,39.0
31114,38.0
31115,37.0
31116,35.0
31117,42.0
31118,46.0
31119,44.0
31120,39.0
31121,47.0
31122,40.0
31123,32.0
31124,36.0
31125,42.0
31126,40.0
31127,42.0
31128,44.0
31129,43.0
31130,36.0
31131,34.0
31132,45.0
31133,36.0
31134,41.0
31135,32.0
31136,34.0
31137,31.0
31138,46.0
31139,45.0
31140,39.0
31141,41.0
31142,37.0
31143,44.0
31144,44.0
31145,51.0
31146,43.0
31147,52.0
31148,34.0
31149,33.0
31150,23.0
31151,29.0
31152,24.0
31153,28.0
31154,33.0
31155,33.0
31156,41.0
31157,39.0
31158,49.0
31159,49.0
31160,52.0
31161,33.0
31162,39.0
31163,38.0
31164,45.0
31165,52.0
31166,55.0
31167,64.0
31168,44.0
31169,52.0
31170,59.0
31171,42.0
31172,37.0
31173,38.0
31174,39.0
31175,39.0
31176,39.0
31177,46.0
31178,33.0
31179,45.0
31180,30.0
31181,48.0
31182,50.0
31183,46.0
31184,50.0
31185,34.0
31186,32.0
31187,18.0
31188,38.0
31189,27.0
31190,27.0
31191,22.0
31192,24.0
31193,23.0
31194,51.0
31195,45.0
31196,45.0
31197,34.0
31198,36.0
31199,31.0
31200,31.0
31201,32.0
31202,33.0
31203,35.0
31204,37.0
31205,42.0
31206,46.0
31207,46.0
31208,48.0
31209,52.0
31210,50.0
31211,44.0
31212,49.0
31213,50.0
31214,47.0
31215,34.0
31216,36.0
31217,27.0
31218,36.0
31219,46.0
31220,50.0
31221,33.0
31222,27.0
31223,25.0
31224,15.0
31225,10.0
31226,15.0
31227,9.0
31228,4.0
31229,7.0
31230,11.0
31231,18.0
31232,12.0
31233,21.0
31234,20.0
31235,24.0
31236,28.0
31237,32.0
31238,28.0
31239,29.0
31240,26.0
31241,38.0
31242,36.0
31243,38.0
31244,32.0
31245,33.0
31246,28.0
31247,27.0
31248,24.0
31249,14.0
31250,12.0
31251,20.0
31252,14.0
31253,14.0
31254,10.0
31255,20.0
31256,21.0
31257,29.0
31258,31.0
31259,50.0
31260,52.0
31261,54.0
31262,48.0
31263,64.0
31264,47.0
31265,52.0
31266,62.0
31267,59.0
31268,42.0
31269,38.0
31270,37.0
31271,42.0
31272,34.0
31273,33.0
31274,31.0
31275,39.0
31276,32.0
31277,34.0
31278,43.0
31279,43.0
31280,57.0
31281,73.0
31282,65.0
31283,50.0
31284,60.0
31285,47.0
31286,58.0
31287,44.0
31288,46.0
31289,32.0
31290,32.0
31291,41.0
31292,37.0
31293,59.0
31294,51.0
31295,67.0
31296,67.0
31297,64.0
31298,60.0
31299,64.0
31300,64.0
31301,60.0
31302,64.0
31303,58.0
31304,61.0
31305,60.0
31306,61.0
31307,67.0
31308,63.0
31309,61.0
31310,47.0
31311,34.0
31312,38.0
31313,39.0
31314,48.0
31315,59.0
31316,66.0
31317,87.0
31318,88.0
31319,74.0
31320,67.0
31321,76.0
31322,80.0
31323,75.0
31324,72.0
31325,80.0
31326,85.0
31327,81.0
31328,80.0
31329,82.0
31330,87.0
31331,85.0
31332,83.0
31333,77.0
31334,45.0
31335,36.0
31336,39.0
31337,55.0
31338,62.0
31339,53.0
31340,55.0
31341,51.0
31342,56.0
31343,53.0
31344,42.0
31345,45.0
31346,54.0
31347,42.0
31348,41.0
31349,40.0
31350,40.0
31351,47.0
31352,41.0
31353,38.0
31354,36.0
31355,46.0
31356,36.0
31357,32.0
31358,27.0
31359,32.0
31360,28.0
31361,27.0
31362,28.0
31363,23.0
31364,18.0
31365,24.0
31366,19.0
31367,15.0
31368,19.0
31369,10.0
31370,11.0
31371,8.0
31372,8.0
31373,8.0
31374,6.0
31375,5.0
31376,8.0
31377,8.0
31378,11.0
31379,13.0
31380,24.0
31381,15.0
31382,21.0
31383,22.0
31384,17.0
31385,14.0
31386,21.0
31387,23.0
31388,19.0
31389,17.0
31390,8.0
31391,12.0
31392,15.0
31393,5.0
31394,6.0
31395,5.0
31396,6.0
31397,4.0
31398,14.0
31399,15.0
31400,9.0
31401,19.0
31402,16.0
31403,18.0
31404,28.0
31405,16.0
31406,18.0
31407,28.0
31408,11.0
31409,18.0
31410,14.0
31411,9.0
31412,9.0
31413,5.0
31414,20.0
31415,5.0
31416,11.0
31417,16.0
31418,12.0
31419,8.0
31420,13.0
31421,14.0
31422,15.0
31423,23.0
31424,17.0
31425,18.0
31426,15.0
31427,21.0
31428,16.0
31429,22.0
31430,24.0
31431,29.0
31432,23.0
31433,20.0
31434,28.0
31435,19.0
31436,24.0
31437,17.0
31438,17.0
31439,11.0
31440,12.0
31441,15.0
31442,20.0
31443,14.0
31444,12.0
31445,10.0
31446,18.0
31447,23.0
31448,29.0
31449,41.0
31450,45.0
31451,55.0
31452,14.0
31453,8.0
31454,6.0
31455,9.0
31456,15.0
31457,14.0
31458,13.0
31459,15.0
31460,17.0
31461,15.0
31462,17.0
31463,26.0
31464,22.0
31465,31.0
31466,20.0
31467,27.0
31468,23.0
31469,7.0
31470,15.0
31471,14.0
31472,34.0
31473,27.0
31474,41.0
31475,54.0
31476,62.0
31477,24.0
31478,43.0
31479,40.0
31480,38.0
31481,41.0
31482,18.0
31483,20.0
31484,14.0
31485,11.0
31486,8.0
31487,22.0
31488,20.0
31489,20.0
31490,30.0
31491,24.0
31492,27.0
31493,30.0
31494,29.0
31495,32.0
31496,23.0
31497,18.0
31498,36.0
31499,24.0
31500,20.0
31501,25.0
31502,16.0
31503,12.0
31504,17.0
31505,18.0
